Sr_no,Username,Insta_Id,Profile_Id,Bio,Is_Business_Account,Email,Posts,Followers,Following,Business_Category_Name,Category_Name,FF_Ratio
511,bad_boy_mastan,https://www.instagram.com/bad_boy_mastan/,7008662290,"Novbr13🎂🎂
Actor
Dm for paid promotions 🤗
  Niçk_namê_ms😉.
  Fan_øf_pspk_✊🏻
    Ktm_🏍lvr_😘
  I _❤_acting 🌈 photography..",FALSE,Null,444,12908,234,Null,Nonprofit Organization,55.16
512,liyaprasad,https://www.instagram.com/liyaprasad/,38283787272,May 22-1998..I am proud to be Indian army mans wife.I love my daughter...liya,FALSE,Null,363,2262,3,Null,Video Creator,754
513,alekhya06,https://www.instagram.com/alekhya06/,2137031188,"Happy soul💃❤️
18-06❤️
Forever love Rambo❤️🐶
Believe in destiny ✨
Dm for Collaborations
Sc 👻: alekhyaprerana",FALSE,Null,674,15206,645,Null,Personal Blog,23.58
514,shabanashaik2601,https://www.instagram.com/shabanashaik2601/,24404889015,"❤To So much for showing ur love❤
      😢Miss yOu Pappa😢",FALSE,Null,124,8029,43,Null,None,186.72
515,sudhahonesty24,https://www.instagram.com/sudhahonesty24/,2960433151,"REsPeCt eVeRy woMaN♀️
LoVe u R fAmILy❤️
DiE fOr YoUr fAmILy💪 
ReSpEcT u R mOm & dAd🙏🙏",FALSE,Null,643,7757,542,Null,Artist,14.31
516,jaidhanushofficial,https://www.instagram.com/jaidhanushofficial/,4077369968,"𝐀𝐜𝐭𝐨𝐫 & 𝐄𝐧𝐭𝐫𝐞𝐩𝐫𝐞𝐧𝐞𝐮𝐫
𝐂𝐄𝐎 𝐨𝐟 𝐋𝐈𝐍𝐅𝐎𝐈 | ⁣𝐂𝐨-𝐅𝐨𝐮𝐧𝐝𝐞𝐫 𝐨𝐟 𝐊𝐚𝐢𝐫𝐚𝐚𝐬𝐢.𝐈𝐧𝐝𝐢𝐚                                                                 
𝐎𝐟𝐟𝐢𝐜𝐢𝐚𝐥 𝐖𝐞𝐛𝐬𝐢𝐭e👇",FALSE,Null,515,68727,141,Null,Actor,487.43
517,mahi_maheswari_official,https://www.instagram.com/mahi_maheswari_official/,6828124032,"DM for collaborations😍
Playing the villain Role Sruthi
@radhammakuturu_official
@zeetelugu",FALSE,Null,324,152941,142,Null,Actor,1077.05
518,actorkranthi,https://www.instagram.com/actorkranthi/,229065238,"Actor/Doctor/Singer/Philomath
Blood : O Positive
City : Hyderabad, INDIA
Facebook : Actor Kranthi
My Album song 👇🏻",FALSE,Null,310,42986,1761,Null,Personal Blog,24.41
519,hk_varsha_,https://www.instagram.com/hk_varsha_/,5907896921,,TRUE,Null,293,97168,39,Creators & Celebrities,Artist,2491.49
520,priyabalakumaran_gp,https://www.instagram.com/priyabalakumaran_gp/,5785777850,Breathing #dreams like #air,FALSE,Null,372,132010,61,Null,Actor,2164.1
521,sridevi_bangaram39,https://www.instagram.com/sridevi_bangaram39/,2783774351,"Child artist 
For paid promotions contact
sgoud040@gmail.com",FALSE,Null,569,123336,123,Null,Artist,1002.73
522,jayaram.pavithra,https://www.instagram.com/jayaram.pavithra/,3912191289,"Actress @ Kannada and @Telugu industry... 📺🎬
DM for collab and promotions
pavitrabengaluru@gmail.com
Thank you 😊",FALSE,Null,761,77230,99,Null,Actor,780.1
523,navya_rao_g,https://www.instagram.com/navya_rao_g/,25217668312,"New account .😇
BOSS LADY 💁🏻‍♀️
First cry Sep-30 .💃
Actress👩🏼‍🦰.
Globe trotter 🌎  ✈️ 
Shopoholic👚👗👙👠🎁
DM for collaborations
Sanguine🥰",TRUE,Null,207,50664,685,Creators & Celebrities,Actor,73.96
524,pooja.murthy.official,https://www.instagram.com/pooja.murthy.official/,5827244296,"Milana🥰 Gundamma Katha🥰
Born July 19th🎂
Dance lover😍Dance Jodi dance💃
Josh Id: pooja.murthy.142
DM for collaboration n paid promotion😇",FALSE,Null,299,45698,97,Null,Artist,471.11
525,iamsandrajaichandran_official,https://www.instagram.com/iamsandrajaichandran_official/,260837694,"SHINE 
#grateful 
#single 
#actor 
#travel",FALSE,Null,762,114795,320,Null,Actor,358.73
526,mokshapilli,https://www.instagram.com/mokshapilli/,8195563583,"I am MOKSHA, #childartist,@zeetelugu #Gundammakatha,DRAMAJUNIORS 3
Acct managed by parents
JOSH: @mokshapilli 1.9M fans
DM for collabs,BDAY :JUL15th",FALSE,Null,1748,71791,964,Null,Actor,74.47
527,yashmigowda,https://www.instagram.com/yashmigowda/,5777406961,,FALSE,Null,150,34441,0,Null,Artist,Null
528,madhubala.vijaykumar,https://www.instagram.com/madhubala.vijaykumar/,8165182852,"Film nd Television actress
Dm / mail for collaboration/promotion 
ranjeethav9095@gmail.com
Wish me on May 29
Celebyte /gonuts.com",FALSE,Null,184,30508,21,Null,Actor,1452.76
529,anilchowdary._,https://www.instagram.com/anilchowdary._/,3008387680,"Actor | Traveller | Cinema, Food and Cricket enthusiast! 
Learning, changing, growing, raising 💫",TRUE,Null,151,27615,167,Creators & Celebrities,Artist,165.36
530,likitha_murthy_15,https://www.instagram.com/likitha_murthy_15/,7479171269,"I saw my family on jan 5th
Works @starmaa 
@bangaru_panjaram
DM for collaboration ☺",FALSE,Null,295,58690,236,Null,Artist,248.69
531,shishir_shastry_official,https://www.instagram.com/shishir_shastry_official/,1317712749,Aleva moda song 👇🏻,FALSE,Null,406,44525,271,Null,Actor,164.3
532,sriramkvenkat,https://www.instagram.com/sriramkvenkat/,4943582335,,FALSE,Null,111,64610,58,Null,Actor,1113.97
533,madhurox_deepu_stars_,https://www.instagram.com/madhurox_deepu_stars_/,18271211086,"Madhu ❤️ Deepu
10yrs of love story 😄
   Fix it 20-3-2020
This date is very important 😇
   1st love is best love its true Love ❤",FALSE,Null,387,16092,13,Null,Digital Creator,1237.85
534,venky_jaanu_9,https://www.instagram.com/venky_jaanu_9/,8259732322,"🅹🆉🆃 🆃🅷🅴 🆃🆆🅾 🅾🅵 🆄🆂♚♛
DM mə før p@id promøtiøn$🖤 
💀N̶O̶ ̶M̶O̶R̶E̶ ̶S̶H̶I̶T̶S̶💀",TRUE,Null,335,52666,27,Creators & Celebrities,Actor,1950.59
535,deepumadhu_fanpage,https://www.instagram.com/deepumadhu_fanpage/,11439346828,"🧡10 years💖journey
🔸️True love🦋
🧡Fanpage of : @madhuroxx_official__  @deepumadhu_offical
🔸️Admin👉@shruthi__smily @jeevanlooser
🧡Madhu+Deepu=Apple Baby🍎",FALSE,Null,771,10769,5,Null,Artist,2153.8
536,amruthapranay,https://www.instagram.com/amruthapranay/,7712685676,"𝐏𝐫𝐚𝐧𝐚𝐲’𝐬 𝐟𝐨𝐫𝐞𝐯𝐞𝐫 𝐋𝐨𝐯𝐞 ❤️
𝐋𝐢𝐟𝐞𝐬𝐭𝐲𝐥𝐞 | 𝐌𝐨𝐦 𝐬𝐭𝐮𝐟𝐟 😍
Fabrics and Sarees - @pranams_official 
𝗦𝘂𝗯𝘀𝗰𝗿𝗶𝗯𝗲 𝘁𝗼 𝗺𝘆 𝐘𝐨𝐮𝐓𝐮𝐛𝐞 𝗖𝗵𝗮𝗻𝗻𝗲𝗹 👇🏻",FALSE,Null,75,112127,717,Null,Video Creator,156.38
537,bhargavi_jaan_official,https://www.instagram.com/bhargavi_jaan_official/,5431787594,"Dm For 👉 Photo Shoots AND Paid Promotion😘
:
NANI BABY💙😍",TRUE,Null,240,51548,92,Creators & Celebrities,Personal Blog,560.3
538,madhuroxx_deepu_fanpage,https://www.instagram.com/madhuroxx_deepu_fanpage/,33957465390,"Girl admin
Fan page of-@madhuroxx_official__ ❤@deepumadhu_offical ❤
Page created on 12th July ,2k20
M❤D
Little princess @gantas_littlechamp ❤",FALSE,Null,571,11338,6,Null,Video Creator,1889.67
539,madhu_deepu_forever,https://www.instagram.com/madhu_deepu_forever/,41355050825,"Vizag couples 💖
Girl admin ✨
Dhf @madhuroxx_official__ @deepumadhu_offical 
20-3-20💝 save 
Madhu❤️deepu😘apple baby💕
Page created on 20/10/20",FALSE,Null,501,8087,6,Null,None,1347.83
540,anjith_kavya_official,https://www.instagram.com/anjith_kavya_official/,5438206072,"ANjith+kavYA=ANYA❣️
@apple_of_my_eye_anjith @cute_rakshasi_of_anjithkavya 
Dm for paid promotions 
YouTube 29k many more to go 👇🏻",FALSE,Null,448,26297,20,Null,Personal Blog,1314.85
541,bluetooth_jaya__bujjuluuuuu,https://www.instagram.com/bluetooth_jaya__bujjuluuuuu/,4639274512,"🆃🅷🅸🆂 🅿🆁🅾🅿🅴🆃🆁🆈 🅱🅴🅻🅾🅽🅶🆂 🆃🅾 🅿🅸🅲🅷🅸 👸❤️🙈
         🅵🆁🅸🆂🆃 🅲🆁🆈🅸🅽🅶 🅾🅽 😥😥😥12🆃🅷 🅰🅿🆁🅸🅻",FALSE,Null,300,2356,222,Null,Actor,10.61
542,holic_madhudeepu_teddy,https://www.instagram.com/holic_madhudeepu_teddy/,40267632109,"Fan page ❤️
Girl Admin 😍
@madhuroxx_official__ @deepumadhu_offical 
Do follow @princess_ganta",FALSE,Null,226,5099,13,Null,None,392.23
543,prashu8008,https://www.instagram.com/prashu8008/,3308839463,"👑Event Organizer👑 
 🎁Pelli Bottu Events 🎁
 ➡️Dm for paid collaboration ➡️ Promotion of branding
 ➡️ Dance choreographer ➡️Short Films.cover songs📸",FALSE,Null,537,30048,128,Null,Artist,234.75
544,attitude_maxx01,https://www.instagram.com/attitude_maxx01/,29566322923,"Your entertainer
DM collabs  promotions
Mahabubnagar wala 👑",FALSE,Null,320,398347,1,Null,Video Creator,398347
545,tanya_sree_adimulam613,https://www.instagram.com/tanya_sree_adimulam613/,32245743488,"🆆🅴🅻🅲🅾🅼🅴 💐💐💐
🅑🅘🅖🅖🅔🅢🅣  🅵🅰🅽 🅟🅐🅖🅔 🅘🅝 🅘🅝🅢🅣🅐😻 🅞🅕 🅣🅐🅝🅨🅐 🅢🅡🅔🅔 🅐🅓🅘🅼🆄🅻🅰🅼 . 🆃🅰🅽🆈🅰 🆂🆁🅴🅴 🅾🆁🅸🅶🅸🅽🅰🅻🅐🅒🅒🅞🅤🅝🅣👇👇👇👇👇",FALSE,Null,1244,487549,185,Null,Personal Blog,2635.4
546,diyafavas_official,https://www.instagram.com/diyafavas_official/,38294119207,"🌴kL_9 Couples👨‍❤️‍💋‍👨(🌴palakkad)
പ്രണയമാണോ? അല്ല പ്രാണനാണ് 👩‍❤️‍💋‍👩
📩DM FOR PAID COLLABORATION
Dance lovers💃🕺
👧Dec_18  👦Nov_12
Check in👇",FALSE,Null,77,361011,1532,Null,Blogger,235.65
547,naveen_kumar_reddy_l,https://www.instagram.com/naveen_kumar_reddy_l/,39518053527,"emergency🚑 blood donation promotions free.        DM FOR PAID💸 PROMOTIONS
Naveen annafantalents",FALSE,Null,1609,230723,10,Null,Video Creator,23072.3
548,afrinvaj_._.75,https://www.instagram.com/afrinvaj_._.75/,44469884112,"FAN PAGE........💗❤️
VIDEO CREATOR........ 💫
DANCER 💃.........🌠
STYLISH ND ACTIVE 💯💟
.
.
.
.
.
.
.
LOVE UH FAM...... ♥⚡
.
.
FAN OF  @afrinvaj75 ❤️",FALSE,Null,27,57548,1,Null,Public Figure,57548
549,lonely.bgm_,https://www.instagram.com/lonely.bgm_/,46353599273,"🔹𝐌𝐮𝐬𝐢𝐜 𝐇𝐞𝐚𝐥𝐬🎶
🔹𝐅𝐨𝐥𝐥𝐨𝐰 :- @lonely.bgm_
🔹𝐌𝐮𝐬𝐢𝐜 - 𝐋𝐨𝐯𝐞 - 𝐏𝐚𝐢𝐧🙂
🔹𝐇𝐃 𝐬𝐭𝐚𝐭𝐮𝐬 𝐯𝐢𝐝𝐞𝐨𝐬 🔥
🔹𝐅𝐫𝐢𝐞𝐧𝐝𝐥𝐲 𝐚𝐝𝐦𝐢𝐧𝐬 🤜🤛",FALSE,Null,115,85219,2,Null,Musician/Band,42609.5
550,afrinvaj_25k,https://www.instagram.com/afrinvaj_25k/,40875182789,"☞Fan page...❤️❤️❤️
.
.
☞Fan of @afrinvaj75...more",FALSE,Null,158,29228,49,Null,Community,596.49
551,trishareddy16,https://www.instagram.com/trishareddy16/,38292705820,"Managed By @officialkisra 
Promotion And Collaboration Accepted👍🏻
OFFICIAL ACCOUNT💯",FALSE,Null,289,67310,98,Null,Video Creator,686.84
552,__.bad___girl___,https://www.instagram.com/__.bad___girl___/,45032749549,"ARTIST•BLOGGER•CREATOR
DM FOR COLLABS~PROMOTIONS 
Hyderabad🌴⚡",FALSE,Null,137,67853,1,Null,Video Creator,67853
553,rowdy__megha,https://www.instagram.com/rowdy__megha/,23636448119,"🛍️DM for paid collabs
 for more videos do follow me on roposo",FALSE,Null,105,227526,41,Null,Actor,5549.41
554,deepika_piilii,https://www.instagram.com/deepika_piilii/,37952897871,".22 👑
.Vibin & Trivin ✨
.Offl @deepika_pilli
DM for paid promotions and collabs
OFFICIAL FAN PAGE OF @deepika_pilli",FALSE,Null,192,186814,2,Null,Artist,93407
555,preethipriya926,https://www.instagram.com/preethipriya926/,10607019467,"Die hard fan of amma😍😘😘
Wish me on sep 1🎂🎂
Tiktok family. 600k .. Tq so much..
http://www.betdaddys.com",FALSE,Null,1002,147791,436,Null,Video Creator,338.97
556,bhavani__jadhav,https://www.instagram.com/bhavani__jadhav/,14944359211,"•Day:31/5/2006
.I Live, I Laugh, I Love To Act ❤️
bhavanijadav49@gmail.com",TRUE,Null,100,108948,89,Creators & Celebrities,Artist,1224.13
557,darvesh.v,https://www.instagram.com/darvesh.v/,8700349872,👻~darveshv7,FALSE,Null,55,23923,240,Null,Video Creator,99.68
558,_itsankith,https://www.instagram.com/_itsankith/,2302375325,"Actor/Singer/Songwriter
Live a good story.                                  
DM FOR PAID PROMOTIONS AND SHOOTS.
My only account.",FALSE,Null,212,58863,287,Null,Public Figure,205.1
559,nissar_syeds,https://www.instagram.com/nissar_syeds/,2968952418,"🌟 Mr. Telangana best hair 2k18
🌟 Mr. Warangal 1st Runner-up 2k19 
Telangana, India📍
DM / mail for paid collaborations",TRUE,Null,117,63998,118,Creators & Celebrities,Personal Blog,542.36
560,siddhupillala,https://www.instagram.com/siddhupillala/,23157413954,"🆂🅸🅳🅳🅷🅰🆁🆃🅷🙋
The mix of weird/crack/cute/cringe/dumb .. meh😌
YouTube!!! Link 👇",FALSE,Null,246,70271,230,Null,Video Creator,305.53
561,sumanth__205,https://www.instagram.com/sumanth__205/,5752572783,"📍Hyderabad
 Extra dose of ___👅
In my ways of wild drunk mess🍾
snapchat👇
Username: nonamesumanth
Clubhouse 👇",TRUE,Null,104,23924,0,Creators & Celebrities,Actor,Null
562,vishwa_rickey,https://www.instagram.com/vishwa_rickey/,3909586755,"First cry on November  29🎂🎂🎂🍫🍫
Love u amma sai forever 😘😘😘😘 ❤",TRUE,Null,429,16584,95,Personal Goods & General Merchandise Stores,Health/Beauty,174.57
563,pranay_raguthu,https://www.instagram.com/pranay_raguthu/,4613650232,"𝗔𝗹𝘄𝗮𝘆𝘀 𝗱𝗿𝗲𝗮𝗺 𝗯𝗶𝗴 𝗱𝗿𝗲𝗮𝗺𝘀. 𝗕𝗶𝗴 𝗱𝗿𝗲𝗮𝗺𝘀 𝗮𝘁𝘁𝗿𝗮𝗰𝘁 𝗯𝗶𝗴 𝗽𝗲𝗼𝗽𝗹𝗲.✨
|𝐂𝐀𝐑𝐒|❤️
Managed by: @theprojectdot",FALSE,Null,41,42811,212,Null,Actor,201.94
564,houseof_kalyaniboppa,https://www.instagram.com/houseof_kalyaniboppa/,43653044731,"📍Online Boutique 📍Designer Wear
🌏 Global shipments 📦
✨Message to Order ✨
👩🏻‍💼 Founder : @kalyani_boppa ✨
Business: houseofkalyaniboppa@gmail.com",FALSE,Null,473,107922,135,Null,Clothing (Brand),799.42
565,sujisrin.collection,https://www.instagram.com/sujisrin.collection/,45990677215,"Unique place for Jewellery, Sarees, Menswear ,Accessories etc with multiple and reasonable prices😍",TRUE,Null,4903,56971,588,Personal Goods & General Merchandise Stores,Shopping & Retail,96.89
566,navyacollectionswarangal,https://www.instagram.com/navyacollectionswarangal/,25363503595,"We are cloth wholesalers & dress designers located in Warangal, TS
Contact 📞 8074520429
No COD & No exchange as they are custom made",TRUE,Null,1132,160875,32,Personal Goods & General Merchandise Stores,Clothing (Brand),5027.34
567,sarees.blouses,https://www.instagram.com/sarees.blouses/,15845864680,"🙏Follow @studio_shreshta for beautiful collections
❤️From the best designers & sellers
💌DM for paid promotions
❤️DM for credit/removal",TRUE,Null,3677,313429,120,Business & Utility Services,Advertising/Marketing,2611.91
568,itslkcollection,https://www.instagram.com/itslkcollection/,42634017015,"Life isnt perfect but your outfit can be😍
❌Return/Cash on Delivery/Refund
👉More @itslkhaul
All types of Models are in Highlighted
📩 Query/Order",TRUE,Null,4764,3904,114,Personal Goods & General Merchandise Stores,Shopping & Retail,34.25
569,vijju_collections,https://www.instagram.com/vijju_collections/,40878132671,"👗Dress Materials, Sarees, Jewelry 
❌❌❌❌No Cash On Delivery 
❌  ❌❌No Returns
Replacement only for  damage 🎦
All orders free ship 🚢🚢🚢
Resellers welcome",FALSE,Null,5248,5272,2,Null,None,2636
570,ananyacollections_for_you,https://www.instagram.com/ananyacollections_for_you/,39534634182,"Collections direct from outlet
Payless and buy more
Mode:Paytm,GPay, Phone pe
Returns Incase of damage!
No COD
Welcome Resellers",FALSE,Null,2056,9999,159,Null,None,62.89
571,yuvi_collections,https://www.instagram.com/yuvi_collections/,26272526742,"#PremiumQuality #HandPicked #ImitationJewellery #noreplacement #noreturns 
Minimum order Amount 300/-
Express Shipping all Over India & Worldwide ✈️",TRUE,Null,1538,18775,35,Personal Goods & General Merchandise Stores,Shopping & Retail,536.43
572,sr_coll_ections,https://www.instagram.com/sr_coll_ections/,4650079924,"Hi this is Ramya
@s_r_jew_els @srcloset4u
No returns no exchange no discount
.360°Unboxing video is must for any damage causedwhatsapp @+91-7993613700",TRUE,Null,8979,45318,76,Personal Goods & General Merchandise Stores,Clothing (Brand),596.29
573,riya_fashionss,https://www.instagram.com/riya_fashionss/,26913990009,"Jewelry page 👉@riya_jewellerss
100% Trusted.
👉Unboxing video compulsory
No COD❌ NoExchange❌No Return.
Subscribe our YouTube channel 🦋Riya Telugu Vlogs",FALSE,Null,4378,34527,229,Null,Shopping & Retail,150.77
574,kun._jus,https://www.instagram.com/kun._jus/,10193309027,"Kun_jus❤
nov 11 2000 
Moj id 👇",FALSE,Null,210,219819,5508,Null,Public Figure,39.91
575,rajesh_chinnuu,https://www.instagram.com/rajesh_chinnuu/,5524709021,"Rajesh❤️Chinnu
Mine😘 @deepthi__rajesh_                 
💌DM for paid shoot & collaboration
Wedding:Dec2
TakaTak id:rajesheshwar
Mngd by @fabsquadmedia",FALSE,Null,742,758327,454,Null,Public Figure,1670.32
576,snehavijesh97,https://www.instagram.com/snehavijesh97/,5716759530,"🔗Managed by:- @fabsquadmedia 🔗 
🎂 Nov 7 🎂
💜We must believe only in ourselves💜",FALSE,Null,386,271407,2274,Null,Public Figure,119.35
577,ichappee,https://www.instagram.com/ichappee/,36527118588,"😁👻🙈
Managed By:@rj_balu_redfm
DM  FOR  COLLABORATION📩
YouTube👇😌❤️",FALSE,Null,312,179658,1373,Null,Public Figure,130.85
578,pearlemaany,https://www.instagram.com/pearlemaany/,290011264,For Business Enquiries: pearleproductions2020@gmail.com,FALSE,Null,2348,2884731,1074,Null,Actor,2685.97
579,kf_clothing_store_,https://www.instagram.com/kf_clothing_store_/,3215162393,"CHECK REELS FOR REVIEWS
#resellerswelcome
OUR SHOP @kappa_fashn 
SUB PAGES⏬
@kf_kerala_tradition
@kf_sarees_  
@kf_online_store_
@kanchipattu_online",FALSE,Null,8249,39107,29,Null,None,1348.52
580,kunjussz,https://www.instagram.com/kunjussz/,3979363240,"▪️DM for promotions & paid shoot📸          
▪️mrs.@the_editor_04  🔒
▪️vlogger / content creator⚫️📸
▪️400k+ sub fam❤️",TRUE,Null,839,308133,858,Creators & Celebrities,Public Figure,359.13
581,sujinkrishna07,https://www.instagram.com/sujinkrishna07/,2949427047,"• Thaattan ❤
| Shathru @nidhasujin🔐
• Stay Positive ✌️
| Peace ☮️
• ✈️ + 🌍
| Music + Nightdrives = Life❣️
• Vlogger-Content Creator📸
| 800k+ Sub Fam💕",TRUE,Null,1072,308701,463,Creators & Celebrities,Video Creator,666.74
582,deepthi__rajesh_,https://www.instagram.com/deepthi__rajesh_/,15638854454,"mine🔐💋@rajesh_chinnuu
💌DM for paid shoot / collaboration
Mx TakaTak id : chinnurajesh 
Mngd by @fabsquadmedia",TRUE,Null,371,330751,270,Creators & Celebrities,Public Figure,1225
